   mu          tdec
   3.1390628E-09   9.4910273E-02
   3.1491982E-09   9.4301874E-02
   3.1593664E-09   9.3697345E-02
   3.1695675E-09   9.3096664E-02
   3.1798014E-09   9.2499806E-02
   3.1900684E-09   9.1906747E-02
   3.2003686E-09   9.1317464E-02
   3.2107020E-09   9.0731934E-02
   3.2210688E-09   9.0150134E-02
   3.2314690E-09   8.9572039E-02
   3.2419029E-09   8.8997628E-02
   3.2523704E-09   8.8426877E-02
   3.2628717E-09   8.7859764E-02
   3.2734069E-09   8.7296266E-02
   3.2839762E-09   8.6736360E-02
   3.2945796E-09   8.6180025E-02
   3.3052172E-09   8.5627238E-02
   3.3158891E-09   8.5077976E-02
   3.3265955E-09   8.4532219E-02
   3.3373365E-09   8.3989943E-02
   3.3481122E-09   8.3451128E-02
   3.3589226E-09   8.2915751E-02
   3.3697680E-09   8.2383792E-02
   3.3806484E-09   8.1855228E-02
   3.3915639E-09   8.1330039E-02
   3.4025146E-09   8.0808204E-02
   3.4135007E-09   8.0289700E-02
   3.4245223E-09   7.9774509E-02
   3.4355795E-09   7.9262608E-02
   3.4466723E-09   7.8753978E-02
   3.4578010E-09   7.8248597E-02
   3.4689657E-09   7.7746445E-02
   3.4801663E-09   7.7247502E-02
   3.4914032E-09   7.6751748E-02
   3.5026763E-09   7.6259163E-02
   3.5139858E-09   7.5769727E-02
   3.5253318E-09   7.5283419E-02
   3.5367145E-09   7.4800221E-02
   3.5481339E-09   7.4320113E-02
   3.5595902E-09   7.3843075E-02
   3.5710835E-09   7.3369088E-02
   3.5826138E-09   7.2898133E-02
   3.5941815E-09   7.2430190E-02
   3.6057864E-09   7.1965241E-02
   3.6174289E-09   7.1503267E-02
   3.6291089E-09   7.1044248E-02
   3.6408266E-09   7.0588167E-02
   3.6525822E-09   7.0135004E-02
   3.6643757E-09   6.9684742E-02
   3.6762074E-09   6.9237361E-02
   3.6880772E-09   6.8792845E-02
   3.6999853E-09   6.8351173E-02
   3.7119319E-09   6.7912330E-02
   3.7239171E-09   6.7476296E-02
   3.7359409E-09   6.7043054E-02
   3.7480036E-09   6.6612586E-02
   3.7601052E-09   6.6184875E-02
   3.7722459E-09   6.5759903E-02
   3.7844258E-09   6.5337652E-02
   3.7966451E-09   6.4918107E-02
   3.8089038E-09   6.4501248E-02
   3.8212020E-09   6.4087060E-02
   3.8335400E-09   6.3675526E-02
   3.8459178E-09   6.3266628E-02
   3.8583356E-09   6.2860350E-02
   3.8707935E-09   6.2456675E-02
   3.8832916E-09   6.2055586E-02
   3.8958300E-09   6.1657068E-02
   3.9084090E-09   6.1261104E-02
   3.9210285E-09   6.0867678E-02
   3.9336888E-09   6.0476773E-02
   3.9463900E-09   6.0088373E-02
   3.9591322E-09   5.9702463E-02
   3.9719155E-09   5.9319027E-02
   3.9847401E-09   5.8938049E-02
   3.9976061E-09   5.8559513E-02
   4.0105137E-09   5.8183404E-02
   4.0234629E-09   5.7809707E-02
   4.0364539E-09   5.7438405E-02
   4.0494869E-09   5.7069484E-02
   4.0625620E-09   5.6702929E-02
   4.0756793E-09   5.6338725E-02
   4.0888389E-09   5.5976855E-02
   4.1020410E-09   5.5617307E-02
   4.1152858E-09   5.5260064E-02
   4.1285733E-09   5.4905113E-02
   4.1419037E-09   5.4552438E-02
   4.1552772E-09   5.4202026E-02
   4.1686938E-09   5.3853861E-02
   4.1821538E-09   5.3507929E-02
   4.1956572E-09   5.3164216E-02
   4.2092042E-09   5.2822708E-02
   4.2227950E-09   5.2483391E-02
   4.2364297E-09   5.2146251E-02
   4.2501083E-09   5.1811274E-02
   4.2638312E-09   5.1478446E-02
   4.2775983E-09   5.1147753E-02
   4.2914099E-09   5.0819183E-02
   4.3052661E-09   5.0492720E-02
   4.3191670E-09   5.0168352E-02
   4.3331129E-09   4.9846066E-02
   4.3471037E-09   4.9525848E-02
   4.3611397E-09   4.9207684E-02
   4.3752211E-09   4.8891563E-02
   4.3893479E-09   4.8577470E-02
   4.4035203E-09   4.8265393E-02
   4.4177384E-09   4.7955319E-02
   4.4320025E-09   4.7647234E-02
   4.4463127E-09   4.7341128E-02
   4.4606690E-09   4.7036985E-02
   4.4750717E-09   4.6734795E-02
   4.4895209E-09   4.6434545E-02
   4.5040168E-09   4.6136222E-02
   4.5185594E-09   4.5839814E-02
   4.5331491E-09   4.5545308E-02
   4.5477858E-09   4.5252693E-02
   4.5624698E-09   4.4961957E-02
   4.5772012E-09   4.4673086E-02
   4.5919801E-09   4.4386071E-02
   4.6068068E-09   4.4100897E-02
   4.6216814E-09   4.3817555E-02
   4.6366039E-09   4.3536032E-02
   4.6515747E-09   4.3256316E-02
   4.6665938E-09   4.2978396E-02
   4.6816614E-09   4.2702260E-02
   4.6967776E-09   4.2427897E-02
   4.7119427E-09   4.2155296E-02
   4.7271567E-09   4.1884445E-02
   4.7424199E-09   4.1615333E-02
   4.7577323E-09   4.1347950E-02
   4.7730941E-09   4.1082283E-02
   4.7885056E-09   4.0818322E-02
   4.8039668E-09   4.0556055E-02
   4.8194780E-09   4.0295473E-02
   4.8350392E-09   4.0036565E-02
   4.8506507E-09   3.9779319E-02
   4.8663126E-09   3.9523725E-02
   4.8820250E-09   3.9269772E-02
   4.8977882E-09   3.9017450E-02
   4.9136023E-09   3.8766748E-02
   4.9294674E-09   3.8517657E-02
   4.9453838E-09   3.8270165E-02
   4.9613515E-09   3.8024263E-02
   4.9773708E-09   3.7779940E-02
   4.9934419E-09   3.7537186E-02
   5.0095648E-09   3.7295991E-02
   5.0257398E-09   3.7056345E-02
   5.0419670E-09   3.6818238E-02
   5.0582466E-09   3.6581661E-02
   5.0745788E-09   3.6346603E-02
   5.0909637E-09   3.6113055E-02
   5.1074015E-09   3.5881006E-02
   5.1238924E-09   3.5650449E-02
   5.1404365E-09   3.5421372E-02
   5.1570341E-09   3.5193766E-02
   5.1736852E-09   3.4967623E-02
   5.1903901E-09   3.4742932E-02
   5.2071489E-09   3.4519684E-02
   5.2239619E-09   3.4297871E-02
   5.2408291E-09   3.4077482E-02
   5.2577508E-09   3.3858508E-02
   5.2747272E-09   3.3640942E-02
   5.2917583E-09   3.3424773E-02
   5.3088444E-09   3.3209992E-02
   5.3259857E-09   3.2996591E-02
   5.3431824E-09   3.2784561E-02
   5.3604346E-09   3.2573893E-02
   5.3777425E-09   3.2364579E-02
   5.3951062E-09   3.2156608E-02
   5.4125261E-09   3.1949974E-02
   5.4300021E-09   3.1744668E-02
   5.4475346E-09   3.1540680E-02
   5.4651237E-09   3.1338003E-02
   5.4827696E-09   3.1136627E-02
   5.5004725E-09   3.0936546E-02
   5.5182326E-09   3.0737749E-02
   5.5360500E-09   3.0540230E-02
   5.5539249E-09   3.0343980E-02
   5.5718575E-09   3.0148991E-02
   5.5898480E-09   2.9955254E-02
   5.6078966E-09   2.9762762E-02
   5.6260035E-09   2.9571506E-02
   5.6441689E-09   2.9381480E-02
   5.6623929E-09   2.9192674E-02
   5.6806757E-09   2.9005081E-02
   5.6990176E-09   2.8818693E-02
   5.7174187E-09   2.8633503E-02
   5.7358792E-09   2.8449503E-02
   5.7543994E-09   2.8266684E-02
   5.7729793E-09   2.8085041E-02
   5.7916192E-09   2.7904564E-02
   5.8103193E-09   2.7725247E-02
   5.8290798E-09   2.7547082E-02
   5.8479008E-09   2.7370062E-02
   5.8667827E-09   2.7194179E-02
   5.8857255E-09   2.7019426E-02
   5.9047294E-09   2.6845795E-02
   5.9237947E-09   2.6673281E-02
   5.9429216E-09   2.6501875E-02
   5.9621102E-09   2.6331570E-02
   5.9813608E-09   2.6162359E-02
   6.0006735E-09   2.5994236E-02
   6.0200486E-09   2.5827192E-02
   6.0394863E-09   2.5661222E-02
   6.0589867E-09   2.5496319E-02
   6.0785501E-09   2.5332475E-02
   6.0981766E-09   2.5169683E-02
   6.1178666E-09   2.5007938E-02
   6.1376201E-09   2.4847232E-02
   6.1574373E-09   2.4687559E-02
   6.1773186E-09   2.4528911E-02
   6.1972640E-09   2.4371283E-02
   6.2172739E-09   2.4214668E-02
   6.2373484E-09   2.4059059E-02
   6.2574876E-09   2.3904450E-02
   6.2776919E-09   2.3750834E-02
   6.2979615E-09   2.3598205E-02
   6.3182965E-09   2.3446557E-02
   6.3386971E-09   2.3295884E-02
   6.3591636E-09   2.3146178E-02
   6.3796962E-09   2.2997435E-02
   6.4002951E-09   2.2849647E-02
   6.4209605E-09   2.2702809E-02
   6.4416927E-09   2.2556915E-02
   6.4624917E-09   2.2411957E-02
   6.4833580E-09   2.2267932E-02
   6.5042916E-09   2.2124832E-02
   6.5252927E-09   2.1982651E-02
   6.5463617E-09   2.1841384E-02
   6.5674988E-09   2.1701025E-02
   6.5887040E-09   2.1561567E-02
   6.6099778E-09   2.1423006E-02
   6.6313202E-09   2.1285335E-02
   6.6527316E-09   2.1148549E-02
   6.6742120E-09   2.1012641E-02
   6.6957619E-09   2.0877607E-02
   6.7173813E-09   2.0743441E-02
   6.7390705E-09   2.0610137E-02
   6.7608298E-09   2.0477689E-02
   6.7826593E-09   2.0346093E-02
   6.8045592E-09   2.0215342E-02
   6.8265300E-09   2.0085431E-02
   6.8485716E-09   1.9956355E-02
   6.8706844E-09   1.9828109E-02
   6.8928686E-09   1.9700686E-02
   6.9151244E-09   1.9574083E-02
   6.9374521E-09   1.9448293E-02
   6.9598519E-09   1.9323311E-02
   6.9823240E-09   1.9199132E-02
   7.0048687E-09   1.9075752E-02
   7.0274862E-09   1.8953164E-02
   7.0501767E-09   1.8831364E-02
   7.0729404E-09   1.8710347E-02
   7.0957777E-09   1.8590107E-02
   7.1186887E-09   1.8470640E-02
   7.1416736E-09   1.8351941E-02
   7.1647328E-09   1.8234004E-02
   7.1878665E-09   1.8116825E-02
   7.2110748E-09   1.8000400E-02
   7.2343581E-09   1.7884722E-02
   7.2577165E-09   1.7769788E-02
   7.2811504E-09   1.7655592E-02
   7.3046599E-09   1.7542130E-02
   7.3282453E-09   1.7429398E-02
   7.3519069E-09   1.7317389E-02
   7.3756449E-09   1.7206101E-02
   7.3994595E-09   1.7095528E-02
   7.4233511E-09   1.6985665E-02
   7.4473197E-09   1.6876508E-02
   7.4713658E-09   1.6768053E-02
   7.4954895E-09   1.6660294E-02
   7.5196911E-09   1.6553228E-02
   7.5439708E-09   1.6446851E-02
   7.5683290E-09   1.6341156E-02
   7.5927657E-09   1.6236141E-02
   7.6172814E-09   1.6131801E-02
   7.6418762E-09   1.6028131E-02
   7.6665505E-09   1.5925128E-02
   7.6913044E-09   1.5822786E-02
   7.7161382E-09   1.5721102E-02
   7.7410523E-09   1.5620072E-02
   7.7660467E-09   1.5519690E-02
   7.7911219E-09   1.5419954E-02
   7.8162780E-09   1.5320859E-02
   7.8415154E-09   1.5222401E-02
   7.8668343E-09   1.5124575E-02
   7.8922348E-09   1.5027378E-02
   7.9177175E-09   1.4930805E-02
   7.9432823E-09   1.4834853E-02
   7.9689298E-09   1.4739518E-02
   7.9946600E-09   1.4644796E-02
   8.0204733E-09   1.4550682E-02
   8.0463700E-09   1.4457173E-02
   8.0723503E-09   1.4364264E-02
   8.0984145E-09   1.4271953E-02
   8.1245628E-09   1.4180235E-02
   8.1507956E-09   1.4089107E-02
   8.1771130E-09   1.3998564E-02
   8.2035154E-09   1.3908603E-02
   8.2300031E-09   1.3819220E-02
   8.2565763E-09   1.3730412E-02
   8.2832353E-09   1.3642174E-02
   8.3099804E-09   1.3554503E-02
   8.3368118E-09   1.3467396E-02
   8.3637299E-09   1.3380848E-02
   8.3907349E-09   1.3294857E-02
   8.4178271E-09   1.3209418E-02
   8.4450067E-09   1.3124528E-02
   8.4722741E-09   1.3040184E-02
   8.4996296E-09   1.2956382E-02
   8.5270734E-09   1.2873118E-02
   8.5546058E-09   1.2790390E-02
   8.5822271E-09   1.2708193E-02
   8.6099375E-09   1.2626524E-02
   8.6377375E-09   1.2545380E-02
   8.6656272E-09   1.2464758E-02
   8.6936069E-09   1.2384653E-02
   8.7216770E-09   1.2305064E-02
   8.7498378E-09   1.2225986E-02
   8.7780894E-09   1.2147416E-02
   8.8064323E-09   1.2069351E-02
   8.8348667E-09   1.1991788E-02
   8.8633929E-09   1.1914723E-02
   8.8920112E-09   1.1838153E-02
   8.9207219E-09   1.1762076E-02
   8.9495253E-09   1.1686487E-02
   8.9784217E-09   1.1611384E-02
   9.0074114E-09   1.1536764E-02
   9.0364947E-09   1.1462623E-02
   9.0656720E-09   1.1388959E-02
   9.0949434E-09   1.1315768E-02
   9.1243093E-09   1.1243048E-02
   9.1537701E-09   1.1170795E-02
   9.1833260E-09   1.1099006E-02
   9.2129773E-09   1.1027679E-02
   9.2427243E-09   1.0956809E-02
   9.2725674E-09   1.0886396E-02
   9.3025069E-09   1.0816435E-02
   9.3325430E-09   1.0746923E-02
   9.3626761E-09   1.0677858E-02
   9.3929065E-09   1.0609237E-02
   9.4232345E-09   1.0541057E-02
   9.4536605E-09   1.0473315E-02
   9.4841846E-09   1.0406009E-02
   9.5148074E-09   1.0339135E-02
   9.5455290E-09   1.0272691E-02
   9.5763498E-09   1.0206673E-02
   9.6072701E-09   1.0141080E-02
   9.6382902E-09   1.0075909E-02
   9.6694105E-09   1.0011156E-02
   9.7006313E-09   9.9468198E-03
   9.7319529E-09   9.8828968E-03
   9.7633757E-09   9.8193845E-03
   9.7948999E-09   9.7562804E-03
   9.8265258E-09   9.6935819E-03
   9.8582539E-09   9.6312863E-03
   9.8900845E-09   9.5693910E-03
   9.9220178E-09   9.5078934E-03
   9.9540542E-09   9.4467911E-03
   9.9861940E-09   9.3860815E-03
   1.0018438E-08   9.3257620E-03
   1.0050785E-08   9.2658301E-03
   1.0083238E-08   9.2062834E-03
   1.0115795E-08   9.1471194E-03
   1.0148457E-08   9.0883355E-03
   1.0181224E-08   9.0299295E-03
   1.0214098E-08   8.9718988E-03
   1.0247077E-08   8.9142410E-03
   1.0280163E-08   8.8569538E-03
   1.0313356E-08   8.8000347E-03
   1.0346656E-08   8.7434814E-03
   1.0380063E-08   8.6872915E-03
   1.0413579E-08   8.6314627E-03
   1.0447202E-08   8.5759927E-03
   1.0480934E-08   8.5208792E-03
   1.0514775E-08   8.4661199E-03
   1.0548726E-08   8.4117125E-03
   1.0582786E-08   8.3576547E-03
   1.0616956E-08   8.3039444E-03
   1.0651236E-08   8.2505792E-03
   1.0685627E-08   8.1975569E-03
   1.0720129E-08   8.1448754E-03
   1.0754742E-08   8.0925324E-03
   1.0789467E-08   8.0405259E-03
   1.0824304E-08   7.9888535E-03
   1.0859254E-08   7.9375132E-03
   1.0894317E-08   7.8865029E-03
   1.0929493E-08   7.8358203E-03
   1.0964782E-08   7.7854635E-03
   1.1000185E-08   7.7354303E-03
   1.1035703E-08   7.6857186E-03
   1.1071335E-08   7.6363264E-03
   1.1107083E-08   7.5872517E-03
   1.1142945E-08   7.5384923E-03
   1.1178924E-08   7.4900462E-03
   1.1215019E-08   7.4419115E-03
   1.1251230E-08   7.3940861E-03
   1.1287558E-08   7.3465681E-03
   1.1324004E-08   7.2993554E-03
   1.1360567E-08   7.2524462E-03
   1.1397248E-08   7.2058384E-03
   1.1434048E-08   7.1595301E-03
   1.1470966E-08   7.1135194E-03
   1.1508004E-08   7.0678045E-03
   1.1545161E-08   7.0223833E-03
   1.1582438E-08   6.9772540E-03
   1.1619836E-08   6.9324147E-03
   1.1657354E-08   6.8878636E-03
   1.1694994E-08   6.8435988E-03
   1.1732755E-08   6.7996184E-03
   1.1770638E-08   6.7559207E-03
   1.1808643E-08   6.7125038E-03
   1.1846771E-08   6.6693660E-03
   1.1885022E-08   6.6265053E-03
   1.1923397E-08   6.5839202E-03
   1.1961895E-08   6.5416086E-03
   1.2000518E-08   6.4995690E-03
   1.2039266E-08   6.4577996E-03
   1.2078138E-08   6.4162986E-03
   1.2117136E-08   6.3750643E-03
   1.2156261E-08   6.3340949E-03
   1.2195511E-08   6.2933889E-03
   1.2234888E-08   6.2529445E-03
   1.2274392E-08   6.2127600E-03
   1.2314024E-08   6.1728337E-03
   1.2353784E-08   6.1331640E-03
   1.2393672E-08   6.0937493E-03
   1.2433689E-08   6.0545878E-03
   1.2473835E-08   6.0156780E-03
   1.2514111E-08   5.9770183E-03
   1.2554517E-08   5.9386070E-03
   1.2595053E-08   5.9004426E-03
   1.2635720E-08   5.8625234E-03
   1.2676519E-08   5.8248480E-03
   1.2717449E-08   5.7874146E-03
   1.2758511E-08   5.7502218E-03
   1.2799706E-08   5.7132680E-03
   1.2841034E-08   5.6765517E-03
   1.2882496E-08   5.6400714E-03
   1.2924091E-08   5.6038255E-03
   1.2965820E-08   5.5678125E-03
   1.3007685E-08   5.5320310E-03
   1.3049684E-08   5.4964794E-03
   1.3091819E-08   5.4611563E-03
   1.3134090E-08   5.4260602E-03
   1.3176498E-08   5.3911897E-03
   1.3219043E-08   5.3565432E-03
   1.3261724E-08   5.3221194E-03
   1.3304544E-08   5.2879168E-03
   1.3347502E-08   5.2539340E-03
   1.3390599E-08   5.2201696E-03
   1.3433835E-08   5.1866222E-03
   1.3477210E-08   5.1532904E-03
   1.3520726E-08   5.1201728E-03
   1.3564382E-08   5.0872681E-03
   1.3608179E-08   5.0545747E-03
   1.3652117E-08   5.0220915E-03
   1.3696197E-08   4.9898171E-03
   1.3740420E-08   4.9577500E-03
   1.3784785E-08   4.9258891E-03
   1.3829294E-08   4.8942329E-03
   1.3873946E-08   4.8627801E-03
   1.3918742E-08   4.8315294E-03
   1.3963684E-08   4.8004796E-03
   1.4008770E-08   4.7696294E-03
   1.4054002E-08   4.7389773E-03
   1.4099379E-08   4.7085223E-03
   1.4144904E-08   4.6782630E-03
   1.4190575E-08   4.6481982E-03
   1.4236394E-08   4.6183265E-03
   1.4282361E-08   4.5886469E-03
   1.4328476E-08   4.5591579E-03
   1.4374740E-08   4.5298585E-03
   1.4421154E-08   4.5007474E-03
   1.4467717E-08   4.4718234E-03
   1.4514430E-08   4.4430852E-03
   1.4561295E-08   4.4145317E-03
   1.4608311E-08   4.3861617E-03
   1.4655478E-08   4.3579741E-03
   1.4702798E-08   4.3299676E-03
   1.4750271E-08   4.3021410E-03
   1.4797897E-08   4.2744933E-03
   1.4845677E-08   4.2470233E-03
   1.4893611E-08   4.2197298E-03
   1.4941700E-08   4.1926117E-03
   1.4989944E-08   4.1656679E-03
   1.5038343E-08   4.1388973E-03
   1.5086900E-08   4.1122987E-03
   1.5135612E-08   4.0858710E-03
   1.5184483E-08   4.0596131E-03
   1.5233511E-08   4.0335240E-03
   1.5282697E-08   4.0076026E-03
   1.5332042E-08   3.9818478E-03
   1.5381546E-08   3.9562584E-03
   1.5431211E-08   3.9308335E-03
   1.5481035E-08   3.9055720E-03
   1.5531021E-08   3.8804729E-03
   1.5581168E-08   3.8555350E-03
   1.5631476E-08   3.8307574E-03
   1.5681948E-08   3.8061391E-03
   1.5732582E-08   3.7816789E-03
   1.5783380E-08   3.7573760E-03
   1.5834341E-08   3.7332292E-03
   1.5885467E-08   3.7092376E-03
   1.5936759E-08   3.6854002E-03
   1.5988216E-08   3.6617160E-03
   1.6039839E-08   3.6381840E-03
   1.6091629E-08   3.6148032E-03
   1.6143586E-08   3.5915727E-03
   1.6195710E-08   3.5684914E-03
   1.6248003E-08   3.5455585E-03
   1.6300465E-08   3.5227730E-03
   1.6353097E-08   3.5001339E-03
   1.6405898E-08   3.4776403E-03
   1.6458869E-08   3.4552913E-03
   1.6512012E-08   3.4330858E-03
   1.6565326E-08   3.4110231E-03
   1.6618813E-08   3.3891022E-03
   1.6672472E-08   3.3673221E-03
   1.6726305E-08   3.3456820E-03
   1.6780311E-08   3.3241810E-03
   1.6834491E-08   3.3028182E-03
   1.6888847E-08   3.2815926E-03
   1.6943378E-08   3.2605034E-03
   1.6998085E-08   3.2395498E-03
   1.7052969E-08   3.2187309E-03
   1.7108030E-08   3.1980457E-03
   1.7163269E-08   3.1774935E-03
   1.7218686E-08   3.1570733E-03
   1.7274282E-08   3.1367844E-03
   1.7330057E-08   3.1166258E-03
   1.7386013E-08   3.0965968E-03
   1.7442149E-08   3.0766966E-03
   1.7498467E-08   3.0569242E-03
   1.7554966E-08   3.0372789E-03
   1.7611648E-08   3.0177598E-03
   1.7668513E-08   2.9983662E-03
   1.7725561E-08   2.9790972E-03
   1.7782794E-08   2.9599520E-03
   1.7840212E-08   2.9409299E-03
   1.7897814E-08   2.9220300E-03
   1.7955603E-08   2.9032516E-03
   1.8013579E-08   2.8845938E-03
   1.8071741E-08   2.8660560E-03
   1.8130092E-08   2.8476373E-03
   1.8188630E-08   2.8293369E-03
   1.8247358E-08   2.8111542E-03
   1.8306276E-08   2.7930883E-03
   1.8365383E-08   2.7751385E-03
   1.8424682E-08   2.7573041E-03
   1.8484172E-08   2.7395843E-03
   1.8543854E-08   2.7219784E-03
   1.8603729E-08   2.7044856E-03
   1.8663797E-08   2.6871052E-03
   1.8724059E-08   2.6698365E-03
   1.8784516E-08   2.6526788E-03
   1.8845167E-08   2.6356314E-03
   1.8906015E-08   2.6186935E-03
   1.8967059E-08   2.6018645E-03
   1.9028300E-08   2.5851436E-03
   1.9089739E-08   2.5685302E-03
   1.9151377E-08   2.5520235E-03
   1.9213213E-08   2.5356229E-03
   1.9275249E-08   2.5193278E-03
   1.9337485E-08   2.5031373E-03
   1.9399923E-08   2.4870509E-03
   1.9462562E-08   2.4710679E-03
   1.9525403E-08   2.4551875E-03
   1.9588447E-08   2.4394093E-03
   1.9651694E-08   2.4237324E-03
   1.9715146E-08   2.4081563E-03
   1.9778803E-08   2.3926803E-03
   1.9842665E-08   2.3773037E-03
   1.9906733E-08   2.3620260E-03
   1.9971009E-08   2.3468464E-03
   2.0035491E-08   2.3317644E-03
   2.0100182E-08   2.3167794E-03
   2.0165082E-08   2.3018906E-03
   2.0230192E-08   2.2870975E-03
   2.0295511E-08   2.2723994E-03
   2.0361042E-08   2.2577959E-03
   2.0426784E-08   2.2432861E-03
   2.0492739E-08   2.2288697E-03
   2.0558906E-08   2.2145458E-03
   2.0625287E-08   2.2003141E-03
   2.0691882E-08   2.1861737E-03
   2.0758693E-08   2.1721243E-03
   2.0825719E-08   2.1581651E-03
   2.0892961E-08   2.1442957E-03
   2.0960421E-08   2.1305154E-03
   2.1028098E-08   2.1168236E-03
   2.1095994E-08   2.1032199E-03
   2.1164110E-08   2.0897035E-03
   2.1232445E-08   2.0762740E-03
   2.1301000E-08   2.0629309E-03
   2.1369777E-08   2.0496734E-03
   2.1438777E-08   2.0365012E-03
   2.1507999E-08   2.0234137E-03
   2.1577444E-08   2.0104102E-03
   2.1647114E-08   1.9974903E-03
   2.1717008E-08   1.9846534E-03
   2.1787129E-08   1.9718990E-03
   2.1857475E-08   1.9592266E-03
   2.1928049E-08   1.9466357E-03
   2.1998851E-08   1.9341256E-03
   2.2069881E-08   1.9216960E-03
   2.2141141E-08   1.9093462E-03
   2.2212631E-08   1.8970758E-03
   2.2284351E-08   1.8848842E-03
   2.2356304E-08   1.8727710E-03
   2.2428488E-08   1.8607356E-03
   2.2500906E-08   1.8487776E-03
   2.2573557E-08   1.8368965E-03
   2.2646443E-08   1.8250916E-03
   2.2719564E-08   1.8133627E-03
   2.2792922E-08   1.8017091E-03
   2.2866516E-08   1.7901304E-03
   2.2940348E-08   1.7786262E-03
   2.3014418E-08   1.7671958E-03
   2.3088728E-08   1.7558389E-03
   2.3163277E-08   1.7445550E-03
   2.3238067E-08   1.7333437E-03
   2.3313099E-08   1.7222043E-03
   2.3388372E-08   1.7111366E-03
   2.3463889E-08   1.7001400E-03
   2.3539650E-08   1.6892140E-03
   2.3615655E-08   1.6783583E-03
   2.3691906E-08   1.6675723E-03
   2.3768403E-08   1.6568557E-03
   2.3845147E-08   1.6462079E-03
   2.3922138E-08   1.6356285E-03
   2.3999379E-08   1.6251172E-03
   2.4076868E-08   1.6146733E-03
   2.4154608E-08   1.6042967E-03
   2.4232599E-08   1.5939866E-03
   2.4310842E-08   1.5837429E-03
   2.4389337E-08   1.5735650E-03
   2.4468086E-08   1.5634525E-03
   2.4547089E-08   1.5534049E-03
   2.4626347E-08   1.5434220E-03
   2.4705861E-08   1.5335032E-03
   2.4785632E-08   1.5236481E-03
   2.4865661E-08   1.5138564E-03
   2.4945947E-08   1.5041276E-03
   2.5026493E-08   1.4944613E-03
   2.5107299E-08   1.4848572E-03
   2.5188366E-08   1.4753147E-03
   2.5269695E-08   1.4658336E-03
   2.5351286E-08   1.4564134E-03
   2.5433141E-08   1.4470538E-03
   2.5515260E-08   1.4377543E-03
   2.5597644E-08   1.4285146E-03
   2.5680295E-08   1.4193342E-03
   2.5763212E-08   1.4102129E-03
   2.5846396E-08   1.4011502E-03
   2.5929850E-08   1.3921457E-03
   2.6013573E-08   1.3831990E-03
   2.6097566E-08   1.3743099E-03
   2.6181830E-08   1.3654779E-03
   2.6266367E-08   1.3567027E-03
   2.6351176E-08   1.3479838E-03
   2.6436259E-08   1.3393210E-03
   2.6521617E-08   1.3307139E-03
   2.6607251E-08   1.3221620E-03
   2.6693161E-08   1.3136651E-03
   2.6779348E-08   1.3052229E-03
   2.6865814E-08   1.2968349E-03
   2.6952559E-08   1.2885008E-03
   2.7039584E-08   1.2802202E-03
   2.7126890E-08   1.2719929E-03
   2.7214477E-08   1.2638184E-03
   2.7302348E-08   1.2556965E-03
   2.7390503E-08   1.2476268E-03
   2.7478942E-08   1.2396089E-03
   2.7567666E-08   1.2316425E-03
   2.7656677E-08   1.2237274E-03
   2.7745976E-08   1.2158631E-03
   2.7835562E-08   1.2080494E-03
   2.7925438E-08   1.2002858E-03
   2.8015605E-08   1.1925722E-03
   2.8106062E-08   1.1849081E-03
   2.8196811E-08   1.1772933E-03
   2.8287854E-08   1.1697274E-03
   2.8379190E-08   1.1622102E-03
   2.8470822E-08   1.1547412E-03
   2.8562749E-08   1.1473203E-03
   2.8654973E-08   1.1399470E-03
   2.8747495E-08   1.1326212E-03
   2.8840315E-08   1.1253424E-03
   2.8933435E-08   1.1181104E-03
   2.9026856E-08   1.1109248E-03
   2.9120579E-08   1.1037855E-03
   2.9214604E-08   1.0966920E-03
   2.9308932E-08   1.0896441E-03
   2.9403566E-08   1.0826415E-03
   2.9498505E-08   1.0756839E-03
   2.9593750E-08   1.0687710E-03
   2.9689303E-08   1.0619026E-03
   2.9785164E-08   1.0550783E-03
   2.9881335E-08   1.0482978E-03
   2.9977817E-08   1.0415609E-03
   3.0074610E-08   1.0348673E-03
   3.0171715E-08   1.0282168E-03
   3.0269134E-08   1.0216089E-03
   3.0366868E-08   1.0150436E-03
   3.0464917E-08   1.0085204E-03
   3.0563283E-08   1.0020391E-03
   3.0661966E-08   9.9559952E-04
   3.0760968E-08   9.8920130E-04
   3.0860290E-08   9.8284420E-04
   3.0959932E-08   9.7652795E-04
   3.1059896E-08   9.7025230E-04
   3.1160183E-08   9.6401697E-04
   3.1260794E-08   9.5782171E-04
   3.1361729E-08   9.5166627E-04
   3.1462991E-08   9.4555039E-04
   3.1564579E-08   9.3947381E-04
   3.1666495E-08   9.3343628E-04
   3.1768741E-08   9.2743756E-04
   3.1871316E-08   9.2147738E-04
   3.1974223E-08   9.1555551E-04
   3.2077462E-08   9.0967169E-04
   3.2181034E-08   9.0382568E-04
   3.2284941E-08   8.9801725E-04
   3.2389183E-08   8.9224614E-04
   3.2493762E-08   8.8651212E-04
   3.2598679E-08   8.8081495E-04
   3.2703934E-08   8.7515440E-04
   3.2809529E-08   8.6953022E-04
   3.2915465E-08   8.6394218E-04
   3.3021744E-08   8.5839006E-04
   3.3128365E-08   8.5287361E-04
   3.3235330E-08   8.4739262E-04
   3.3342641E-08   8.4194685E-04
   3.3450299E-08   8.3653608E-04
   3.3558304E-08   8.3116009E-04
